B_normal;0;P2_normal;0,000108958123342341;P3_normal;0,000812364252245364;E_normal;0,00314449765008046;
B_normal;0,00370628746006534;P1_normal;0,00518432137485231;P3_normal;0,00683291187710387;E_normal;0,00975254533113912;
B_normal;0,0107709362055175;P2_normal;0,0120483892565567;P4_normal;0,01318701958937;E_normal;0,0161181687888327;
B_normal;0,0171828955418379;P1_normal;0,018326980451497;P4_normal;0,0191834167263652;E_normal;0,0201522690994251;
B_normal;0,0206702723452407;P2_normal;0,0216678216610388;P3_normal;0,025058307389069;E_normal;0,0281414185139713;
B_normal;0,0282118938339409;P2_normal;0,0287101724421114;P4_normal;0,0287854358175537;E_normal;0,0288189392886125;
B_normal;0,0310781672144205;P2_normal;0,0335368719194473;P4_normal;0,034252254196973;E_normal;0,0363107655009824;
B_normal;0,0385470695360305;P2_normal;0,039393529595044;P3_normal;0,0404202484496636;E_normal;0,0431019211860581;
B_normal;0,0461633233094795;P2_normal;0,0481540269215152;P3_normal;0,0505319220133566;E_normal;0,050558337013677;
B_normal;0,0539921467781015;P1_normal;0,0565948296393294;P4_normal;0,0570936042721668;E_normal;0,0598165055077213;
B_normal;0,06281896773079;P1_normal;0,0638183886557171;P3_normal;0,0660021391959163;E_normal;0,0690479192514128;
B_normal;0,0699964897454872;P1_normal;0,0733325739096876;P3_normal;0,07387795418779;E_normal;0,0744941254120527;
B_normal;0,0762238330854517;P2_normal;0,0767653078898244;P4_normal;0,0793336758069927;E_normal;0,0796126743629833;
B_normal;0,0798202502483036;P2_normal;0,0825824543604136;P4_normal;0,0839074590330711;E_normal;0,0854242401805499;
B_normal;0,0871392495011807;P2_normal;0,0899825734070166;P3_normal;0,0904735300719039;E_normal;0,0907067463493958;
B_normal;0,0913800708464502;P2_normal;0,0921699316903768;P3_normal;0,0930535538144694;E_normal;0,0959601077872018;
B_normal;0,0970534588624206;P2_normal;0,0994571567975476;P3_normal;0,100563548170612;E_normal;0,10159297807776;
B_normal;0,104164232419053;P1_normal;0,10667670235691;P4_normal;0,108558845277811;E_normal;0,1116162241346;
B_normal;0,112006484602009;P1_normal;0,113408068361524;P4_normal;0,113595155140501;E_normal;0,115933406072953;
B_normal;0,119133912845023;P2_normal;0,121499943367477;P4_normal;0,122462676144399;E_normal;0,12501298451227;
B_normal;0,127317779270622;P2_normal;0,128116435233905;P3_normal;0,1293835302236;E_normal;0,132810310864847;
B_normal;0,132999445683607;P2_normal;0,13600877929356;P3_normal;0,138429467124903;E_normal;0,140751900610566;
B_normal;0,141827760995107;P1_normal;0,143686135065056;P4_normal;0,145222337769357;E_normal;0,14642782289108;
B_normal;0,148121578854948;P2_normal;0,151075749284549;P4_normal;0,151702058933248;E_normal;0,153415817534551;
B_normal;0,156514349936818;P2_normal;0,157234985256865;P3_normal;0,159274569248535;E_normal;0,161438528399837;
B_normal;0,163315511098416;P1_normal;0,16487216297052;P4_normal;0,165513387633837;E_normal;0,168971908595672;
B_normal;0,171373393638836;P2_normal;0,171710932198847;P3_normal;0,172227274155982;E_normal;0,175283964241519;
B_normal;0,176807706208718;P1_normal;0,177344011920569;P3_normal;0,177984271099881;E_normal;0,17929967010342;
B_normal;0,180562981262079;P2_normal;0,182138796059816;P4_normal;0,18373795758008;E_normal;0,186576779327071;
B_normal;0,187456596160903;P2_normal;0,189479547767809;P3_normal;0,191590639916184;E_normal;0,194010582823669;
B_normal;0,197061646710305;P2_normal;0,198325348912881;P3_normal;0,201033755549967;E_normal;0,201746784975209;
B_normal;0,204653839790909;P1_normal;0,207785193667708;P3_normal;0,210477990504134;E_normal;0,211503884548114;
B_normal;0,213090460644;P1_normal;0,213744948416004;P4_normal;0,214524499271647;E_normal;0,215645338592973;
B_normal;0,218295025920573;P1_normal;0,219247566867529;P3_normal;0,222150838246711;E_normal;0,223008453774835;
B_normal;0,224771233605376;P1_normal;0,224772393714779;P3_normal;0,227235223808546;E_normal;0,228608060689617;
B_normal;0,229514265371512;P1_normal;0,230531612386888;P3_normal;0,232981615057927;E_normal;0,235721915611066;
B_normal;0,237687496921151;P1_normal;0,237763003567428;P4_normal;0,240835898984288;E_normal;0,240948107446052;
B_normal;0,241488227423462;P1_normal;0,242942625587198;P4_normal;0,24295567806338;E_normal;0,245602525453756;
B_normal;0,246403816938659;P1_normal;0,246618805580915;P3_normal;0,246879493618811;E_normal;0,249185554395404;
B_normal;0,251976287383716;P1_normal;0,25342994140778;P3_normal;0,25687465161415;E_normal;0,257036052670123;
B_normal;0,257387887039739;P1_normal;0,260701947669279;P4_normal;0,261442817542249;E_normal;0,264846224548011;
B_normal;0,264957896378797;P2_normal;0,267743401379751;P4_normal;0,269518102634013;E_normal;0,272988775389321;
B_normal;0,275474286321292;P2_normal;0,278928665067522;P3_normal;0,281642363608828;E_normal;0,282913294294202;
B_normal;0,2831727289239;P2_normal;0,284075931751027;P3_normal;0,287263549300001;E_normal;0,290368808627439;
B_normal;0,292064349386945;P1_normal;0,293377136234388;P4_normal;0,295969594155193;E_normal;0,297153899307078;
B_normal;0,298924719381224;P2_normal;0,299275566055763;P4_normal;0,299359247500737;E_normal;0,300595765745837;
B_normal;0,302839925027608;P2_normal;0,305048116532918;P3_normal;0,306779005236523;E_normal;0,310237407111951;
B_normal;0,310927765084974;P2_normal;0,31332135657269;P4_normal;0,313433088405873;E_normal;0,316212086576141;
B_normal;0,316796579346475;P2_normal;0,317056127466559;P4_normal;0,319790079751531;E_normal;0,321284245211347;
B_normal;0,322054207244138;P1_normal;0,32511873022789;P4_normal;0,32676538492443;E_normal;0,329786032211915;
B_normal;0,332290687772911;P1_normal;0,333028979248613;P4_normal;0,335325351678573;E_normal;0,335984173654449;
B_normal;0,338819422956375;P1_normal;0,340447622275355;P4_normal;0,340964435940906;E_normal;0,343995235355882;
B_normal;0,346072638187454;P1_normal;0,346826737816122;P4_normal;0,348229025867315;E_normal;0,350672890939879;
B_normal;0,351769194999684;P1_normal;0,353868943310873;P3_normal;0,354072646106943;E_normal;0,354835250667141;
B_normal;0,357111700713479;P1_normal;0,358302358510426;P4_normal;0,359938375608181;E_normal;0,362450306585136;
B_normal;0,362742081624068;P1_normal;0,363617157397029;P4_normal;0,36482542341077;E_normal;0,36781421621951;
B_normal;0,368684786397757;P2_normal;0,369965097535492;P4_normal;0,371457917979569;E_normal;0,374090480362712;
B_normal;0,375673453009869;P1_normal;0,377812304632648;P3_normal;0,378646187857764;E_normal;0,381161403848738;
B_normal;0,381784650335451;P1_normal;0,381907812305144;P3_normal;0,385014144750635;E_normal;0,386798783758422;
B_normal;0,389135638837211;P1_normal;0,391158134833353;P3_normal;0,394544157928774;E_normal;0,395077436166402;
B_normal;0,397208650350674;P1_normal;0,398887039568055;P3_normal;0,400501919950734;E_normal;0,401649616985297;
B_normal;0,404503075855448;P1_normal;0,405043018989899;P3_normal;0,407637137038465;E_normal;0,408831725796012;
B_normal;0,408966950121491;P1_normal;0,411361406866086;P3_normal;0,413666988549974;E_normal;0,415815792664135;
